"","date","L001_RAIN_Inches","L005_RAIN_Inches","L006_RAIN_Inches","LZ40_RAIN_Inches","average_rainfall"
"5310","2014-07-15",0.67,0.59,0.33,0.26,0.4625
"5311","2014-07-16",0.62,0.14,0.16,0.11,0.2575
"5312","2014-07-17",0.2,0.4,0.78,0.3,0.42
"5313","2014-07-18",0,0,0,0,0
"5314","2014-07-19",0,0,0,0,0
"5315","2014-07-20",0.95,0.02,0,0.13,0.275
"5316","2014-07-21",0,0,0,0,0
"5317","2014-07-22",0,0,0,0,0
"5318","2014-07-23",0,0,0.24,0,0.06
"5319","2014-07-24",0,0.15,0,0,0.0375
"5320","2014-07-25",0,0,0.76,0.09,0.2125
"5321","2014-07-26",0,0.03,0,0,0.0075
"5322","2014-07-27",0,0,0,0,0
"5323","2014-07-28",0,0,0,0,0
"5324","2014-07-29",0,0,0,0.07,0.0175
"5325","2014-07-30",0.25,0,1.79,0,0.51
"5326","2014-07-31",0.86,0,0,0,0.215
"5327","2014-08-01",0,0.23,0.18,0.01,0.105
"5328","2014-08-02",0.27,0,0,0,0.0675
"5329","2014-08-03",0,1.05,0.43,1.05,0.6325
"5330","2014-08-04",0.28,0.6,0.93,0.3,0.5275
"5331","2014-08-05",0.06,0.31,0.16,0.01,0.135
"5332","2014-08-06",0.4,0.33,0,0.01,0.185
"5333","2014-08-07",0.06,0.08,0.14,0.01,0.0725
"5334","2014-08-08",0,0,0,0.01,0.0025
"5335","2014-08-09",0,0,0.02,0,0.005
"5336","2014-08-10",0,0,0,0,0
"5337","2014-08-11",0.09,0,0,0.18,0.0675
"5338","2014-08-12",0,0.06,0,0.96,0.255
"5339","2014-08-13",0.09,0.7,0,0.02,0.2025
"5340","2014-08-14",0.23,0.69,0.17,0.35,0.36
"5341","2014-08-15",1.01,0.14,0.58,0.38,0.5275
"5342","2014-08-16",0.26,0.75,0.82,1.11,0.735
"5343","2014-08-17",0,0,0,0,0
"5344","2014-08-18",0,0,0,0,0
"5345","2014-08-19",0,0,0,0,0
"5346","2014-08-20",0,0,0.16,0,0.04
"5347","2014-08-21",0,0,0,0,0
"5348","2014-08-22",0,0,0,0,0
"5349","2014-08-23",0,0,0,0,0
"5350","2014-08-24",0,0,0,0,0
"5351","2014-08-25",0,0,0,0,0
"5352","2014-08-26",0,0,0,0,0
"5353","2014-08-27",0.23,0,0,0,0.0575
"5354","2014-08-28",0.02,0.87,1.46,0.51,0.715
"5355","2014-08-29",0,0.01,0,0,0.0025
"5356","2014-08-30",0.06,0,0,0,0.015
"5357","2014-08-31",0,0,0,0,0
"5358","2014-09-01",0,0,0,0,0
"5359","2014-09-02",0.09,0,0.61,0.01,0.1775
"5360","2014-09-03",0.43,0.05,0.74,0.96,0.545
"5361","2014-09-04",0.02,0.56,0.53,0.02,0.2825
"5362","2014-09-05",0.43,0.29,0.07,0.35,0.285
"5363","2014-09-06",0.02,0.03,0.03,0.03,0.0275
"5364","2014-09-07",0.01,0,0.1,0.13,0.06
"5365","2014-09-08",0,0,0,0,0
"5366","2014-09-09",0,0,0,0.01,0.0025
"5367","2014-09-10",0,0,0.04,0,0.01
"5368","2014-09-11",0.24,0.96,0.12,0.71,0.5075
"5369","2014-09-12",0.01,0.07,0.04,0.03,0.0375
"5370","2014-09-13",0.14,0,0.55,0.11,0.2
"5371","2014-09-14",0.01,0,0.04,0.01,0.015
"5372","2014-09-15",0,0,0,0,0
"5373","2014-09-16",0.98,1.34,0,0,0.58
"5374","2014-09-17",0.01,0.14,0.38,0.56,0.2725
"5375","2014-09-18",0,0,0,0,0
"5376","2014-09-19",0.79,1.78,0.42,0.17,0.79
"5377","2014-09-20",0.32,0.12,0.19,0.11,0.185
"5378","2014-09-21",0.01,0.25,0.21,0.04,0.1275
"5379","2014-09-22",0.13,0.08,0.16,0.14,0.1275
"5380","2014-09-23",0.01,0.08,0.27,0.11,0.1175
"5381","2014-09-24",0.01,0,0,0,0.0025
"5382","2014-09-25",0.19,0.15,0.32,0.21,0.2175
"5383","2014-09-26",0,1.1,1.51,1.13,0.935
"5384","2014-09-27",0,0.02,0,0,0.005
"5385","2014-09-28",0,0,0.13,0,0.0325
"5386","2014-09-29",0.06,0,0.06,0.32,0.11
"5387","2014-09-30",0,0,0.46,0.21,0.1675
"5388","2014-10-01",0.74,0.24,0.09,0.01,0.27
"5389","2014-10-02",0,0,0,0,0
"5390","2014-10-03",0,0.63,0,0.15,0.195
"5391","2014-10-04",0.02,0.01,0,0,0.0075
"5392","2014-10-05",0,0.01,0,0,0.0025
"5393","2014-10-06",0,0,0,0,0
"5394","2014-10-07",0.03,0.04,0.02,0.02,0.0275
"5395","2014-10-08",0.03,0.03,0,0,0.015
"5396","2014-10-09",0,0,0.01,0.01,0.005
"5397","2014-10-10",0,0,0,0,0
"5398","2014-10-11",0,0,0,0,0
"5399","2014-10-12",0,0,0,0,0
"5400","2014-10-13",0.04,0,0.01,0,0.0125
"5401","2014-10-14",1,0,0.19,0.29,0.37
"5402","2014-10-15",0.22,0,0.26,0.3,0.195
"5403","2014-10-16",0,0,0,0,0
"5404","2014-10-17",0,0,0,0,0
"5405","2014-10-18",0,0,0,0,0
"5406","2014-10-19",0,0,0,0,0
"5407","2014-10-20",0,0,0,0,0
"5408","2014-10-21",3.37,0,4.92,3.93,3.055
"5409","2014-10-22",0,NA,0,0,NA
"5410","2014-10-23",0,NA,0,0,NA
"5411","2014-10-24",0,0,0,0,0
"5412","2014-10-25",0,0,0,0,0
"5413","2014-10-26",0,0,0,0,0
"5414","2014-10-27",0,0,0,0,0
"5415","2014-10-28",0,0,0,0,0
"5416","2014-10-29",0,0,0,0,0
"5417","2014-10-30",0,0,0,0,0
"5418","2014-10-31",0,0,0,0,0
"5419","2014-11-01",0,0,0,0,0
"5420","2014-11-02",0,0,0,0,0
"5421","2014-11-03",0,0,0,0,0
"5422","2014-11-04",0,0,0,0,0
"5423","2014-11-05",0,0,0,0,0
"5424","2014-11-06",0,0,0,0,0
"5425","2014-11-07",0,0,0,0,0
"5426","2014-11-08",0,0,0.02,0.02,0.01
"5427","2014-11-09",0.55,0.46,0.73,0.71,0.6125
"5428","2014-11-10",0.02,0,0.05,0.02,0.0225
"5429","2014-11-11",0,0,0,0,0
"5430","2014-11-12",0,0,0,0.03,0.0075
"5431","2014-11-13",0.01,0,0,0,0.0025
"5432","2014-11-14",0,0.04,0,0,0.01
"5433","2014-11-15",0,0.06,0,0,0.015
"5434","2014-11-16",0,0.01,0,0,0.0025
"5435","2014-11-17",0.02,0,0,0,0.005
"5436","2014-11-18",0.07,0.05,0.04,0.1,0.065
"5437","2014-11-19",0,0,0,0,0
"5438","2014-11-20",0,0,0,0,0
"5439","2014-11-21",0,0,0.04,0.03,0.0175
"5440","2014-11-22",0,0.02,0.02,0.01,0.0125
"5441","2014-11-23",0,0.07,0.04,0.11,0.055
"5442","2014-11-24",0.01,0.01,0.01,0.01,0.01
"5443","2014-11-25",0.4,0.13,0,0,0.1325
"5444","2014-11-26",0.72,0.75,0.56,0.81,0.71
"5445","2014-11-27",0,0,0,0,0
"5446","2014-11-28",0,0,0,0,0
"5447","2014-11-29",0,0,0,0,0
"5448","2014-11-30",0,0,0,0,0
"5449","2014-12-01",0,0,0,0.01,0.0025
"5450","2014-12-02",0.01,0,0,0.02,0.0075
"5451","2014-12-03",0,0,0,0,0
"5452","2014-12-04",0.13,0.02,0.11,0.2,0.115
"5453","2014-12-05",0.04,0,0,0,0.01
"5454","2014-12-06",0,0,0,0,0
"5455","2014-12-07",0,0,0,0,0
"5456","2014-12-08",0,0,0,0,0
"5457","2014-12-09",0,0,0,0,0
"5458","2014-12-10",0,0,0,0,0
"5459","2014-12-11",0,0,0,0,0
"5460","2014-12-12",0,0,0,0,0
"5461","2014-12-13",0,0,0,0,0
"5462","2014-12-14",0,0,0,0,0
"5463","2014-12-15",0,0,0,0,0
"5464","2014-12-16",0,0,0,0,0
"5465","2014-12-17",0,0,0,0,0
"5466","2014-12-18",0,0,0,0,0
"5467","2014-12-19",0,0,0,0,0
"5468","2014-12-20",0,0,0,0,0
"5469","2014-12-21",0,0.01,0,0,0.0025
"5470","2014-12-22",0.02,0.04,0,0,0.015
"5471","2014-12-23",0.01,0,0,0.01,0.005
"5472","2014-12-24",0.01,0,0,0,0.0025
"5473","2014-12-25",0.61,0.45,0.11,0.17,0.335
"5474","2014-12-26",0.05,0,0.08,0.04,0.0425
"5475","2014-12-27",0,0,0,0,0
"5476","2014-12-28",0,0,0.01,0,0.0025
"5477","2014-12-29",0,0,0,0,0
"5478","2014-12-30",0,0,0,0,0
"5479","2014-12-31",0.01,0.04,0.11,0,0.04
"5480","2015-01-01",0.02,0,0.01,0.01,0.01
"5481","2015-01-02",0,0,0,0,0
"5482","2015-01-03",0,0,0,0,0
"5483","2015-01-04",0.02,0,0.06,0,0.02
"5484","2015-01-05",0,0,0,0,0
"5485","2015-01-06",0,0,0,0,0
"5486","2015-01-07",0,0,0,0,0
"5487","2015-01-08",0,0,0,0,0
"5488","2015-01-09",0,0,0,0,0
"5489","2015-01-10",0,0,0,0,0
"5490","2015-01-11",0,0,0.12,0.02,0.035
"5491","2015-01-12",0.9,0.56,0.02,0.04,0.38
"5492","2015-01-13",0,0,0,0,0
"5493","2015-01-14",0,0,0,0,0
"5494","2015-01-15",0,0,0,0,0
"5495","2015-01-16",0.04,0.05,0,0.05,0.035
"5496","2015-01-17",0,0,0,0,0
"5497","2015-01-18",0,0,0,0,0
"5498","2015-01-19",0,0,0,0,0
"5499","2015-01-20",0,0,0,0,0
"5500","2015-01-21",0,0,0,0,0
"5501","2015-01-22",0,0,0,0,0
"5502","2015-01-23",0,0,0,0,0
"5503","2015-01-24",0,0,0,0.01,0.0025
"5504","2015-01-25",0,0,0,0,0
"5505","2015-01-26",0.04,0,0.14,0,0.045
"5506","2015-01-27",0,0.01,0,0,0.0025
"5507","2015-01-28",0,0,0,0,0
"5508","2015-01-29",0,0.03,0,0,0.0075
"5509","2015-01-30",0,0,0,0,0
"5510","2015-01-31",0,0,0,0,0
"5511","2015-02-01",0,0,0,0,0
"5512","2015-02-02",0,0,0,0,0
"5513","2015-02-03",0,0,0,0,0
"5514","2015-02-04",0,0,0,0,0
"5515","2015-02-05",0.64,1.83,1.56,1.58,1.4025
"5516","2015-02-06",0,0,0,0,0
"5517","2015-02-07",0,0,0,0,0
"5518","2015-02-08",0,0,0,0,0
"5519","2015-02-09",1.07,0.63,1.46,0.36,0.88
"5520","2015-02-10",0,0.01,0,0,0.0025
"5521","2015-02-11",0,0,0,0,0
"5522","2015-02-12",0,0,0,0,0
"5523","2015-02-13",0,0,0,0,0
"5524","2015-02-14",0,0,0,0,0
"5525","2015-02-15",0,0,0,0,0
"5526","2015-02-16",0,0,0,0,0
"5527","2015-02-17",0,0,0,0,0
"5528","2015-02-18",0.05,0.02,0.05,0.05,0.0425
"5529","2015-02-19",0,0,0,0,0
"5530","2015-02-20",0,0,0,0,0
"5531","2015-02-21",0,0,0.02,0,0.005
"5532","2015-02-22",0,0,0,0,0
"5533","2015-02-23",0,0,0,0,0
"5534","2015-02-24",0,0,0,0,0
"5535","2015-02-25",0,0,0,0,0
"5536","2015-02-26",0.04,0.01,0.02,0,0.0175
"5537","2015-02-27",0.01,0,0.01,0,0.005
"5538","2015-02-28",1.88,0.01,0.04,0,0.4825
"5539","2015-03-01",0.01,0,0,0,0.0025
"5540","2015-03-02",0.01,0,0,0.01,0.005
"5541","2015-03-03",0,0,0.02,0,0.005
"5542","2015-03-04",0,0,0,0,0
"5543","2015-03-05",0,0,0,0,0
"5544","2015-03-06",0,0,0,0,0
"5545","2015-03-07",0,0,0,0,0
"5546","2015-03-08",0,0,0,0,0
"5547","2015-03-09",0.01,0,0,0,0.0025
"5548","2015-03-10",0,0,0,0,0
"5549","2015-03-11",0,0,0,0.01,0.0025
"5550","2015-03-12",0,0,0,0,0
"5551","2015-03-13",0,0,0,0,0
"5552","2015-03-14",0,0.02,0,0,0.005
"5553","2015-03-15",0,0,0,0,0
"5554","2015-03-16",0,0,0,0,0
"5555","2015-03-17",0,0,0,0,0
"5556","2015-03-18",0,0,0,0,0
"5557","2015-03-19",0,0,0,0,0
"5558","2015-03-20",0,0,0,0,0
"5559","2015-03-21",0,0,0,0,0
"5560","2015-03-22",0,0,0,0,0
"5561","2015-03-23",0.16,0,0,0,0.04
"5562","2015-03-24",0,0,0,0,0
"5563","2015-03-25",0,0,0,0,0
"5564","2015-03-26",0.17,0,0.18,0.21,0.14
"5565","2015-03-27",0.13,0.31,0.25,0.4,0.2725
"5566","2015-03-28",0.01,0.01,0,0,0.005
"5567","2015-03-29",0,0,0,0,0
"5568","2015-03-30",0,0,0,0,0
"5569","2015-03-31",0,0,0,0,0
"5570","2015-04-01",0,0,0,0,0
"5571","2015-04-02",0,0,0,0,0
"5572","2015-04-03",0,0,0,0,0
"5573","2015-04-04",0,0,0,0,0
"5574","2015-04-05",0,0,0,0,0
"5575","2015-04-06",0,0,0,0,0
"5576","2015-04-07",0,0,0,0,0
"5577","2015-04-08",0,0,0,0,0
"5578","2015-04-09",0,0,0,0,0
"5579","2015-04-10",0.15,1.51,0,0.01,0.4175
"5580","2015-04-11",0.01,0.01,0,0.01,0.0075
"5581","2015-04-12",0.01,1.78,0,0,0.4475
"5582","2015-04-13",0.08,0.08,0.02,0.05,0.0575
"5583","2015-04-14",0.01,0,0,0,0.0025
"5584","2015-04-15",0,0.08,0.49,0.14,0.1775
"5585","2015-04-16",1.3,0.38,0.04,0.07,0.4475
"5586","2015-04-17",0,0,0,0,0
"5587","2015-04-18",0,0,0,0,0
"5588","2015-04-19",0,0,0,0.02,0.005
"5589","2015-04-20",0.29,0,0,0,0.0725
"5590","2015-04-21",0.01,0,0.08,0.03,0.03
"5591","2015-04-22",0.01,0.03,0.02,0.06,0.03
"5592","2015-04-23",0.21,0.48,1.67,1.52,0.97
"5593","2015-04-24",0,0,0,0,0
"5594","2015-04-25",0,0.02,0.04,0.01,0.0175
"5595","2015-04-26",0,0,0,0,0
"5596","2015-04-27",0.26,0,0.15,0.02,0.1075
"5597","2015-04-28",0.84,0.37,0.19,0.55,0.4875
"5598","2015-04-29",0.24,0.19,0.38,0.47,0.32
"5599","2015-04-30",0,0,0,0,0
"5600","2015-05-01",0,0,0,0,0
"5601","2015-05-02",0,0,0,0,0
"5602","2015-05-03",0,0,0,0,0
"5603","2015-05-04",0,0,0,0,0
"5604","2015-05-05",0.09,0,0,0,0.0225
"5605","2015-05-06",0,0,0,0,0
"5606","2015-05-07",0.09,0,0,0.61,0.175
"5607","2015-05-08",0,0,0,0,0
"5608","2015-05-09",0,0,0,0,0
"5609","2015-05-10",0,0.11,0,0,0.0275
"5610","2015-05-11",0,0,0,0.02,0.005
"5611","2015-05-12",0.05,0.08,0,0,0.0325
"5612","2015-05-13",0,0,0.67,0.08,0.1875
"5613","2015-05-14",0,0,0,0,0
"5614","2015-05-15",0,0,0,0,0
"5615","2015-05-16",0.12,0,0.19,0.12,0.1075
"5616","2015-05-17",0,0,0,0,0
"5617","2015-05-18",0,0,0,0,0
"5618","2015-05-19",0,0,0,0,0
"5619","2015-05-20",0,0.51,0,0,0.1275
"5620","2015-05-21",0.06,0.01,0,0,0.0175
"5621","2015-05-22",0.27,0.03,0,0,0.075
"5622","2015-05-23",1.49,0,0.01,0,0.375
"5623","2015-05-24",0,0,0,0,0
"5624","2015-05-25",0,0,0,0,0
"5625","2015-05-26",0,0,0,0,0
"5626","2015-05-27",0,0,0,0,0
"5627","2015-05-28",0,0,0,0,0
"5628","2015-05-29",0.09,0,0,0,0.0225
"5629","2015-05-30",0,0,0.2,0,0.05
"5630","2015-05-31",0,0,0,0,0
"5631","2015-06-01",1.29,0,0,0,0.3225
"5632","2015-06-02",0.09,0.61,0.95,0.58,0.5575
"5633","2015-06-03",0.33,0.38,0.41,0.18,0.325
"5634","2015-06-04",0,0,0,0,0
"5635","2015-06-05",0,0,0,0,0
"5636","2015-06-06",2.15,0.42,0.02,0.31,0.725
"5637","2015-06-07",0.37,0.15,0.21,0,0.1825
"5638","2015-06-08",0,0.32,0,0,0.08
"5639","2015-06-09",0.08,0.04,0.07,0.03,0.055
"5640","2015-06-10",2.22,0.99,0,1.42,1.1575
"5641","2015-06-11",0.28,0.02,0,0.48,0.195
"5642","2015-06-12",0,0,0,0,0
"5643","2015-06-13",0,0,0,0,0
"5644","2015-06-14",0,0,0,0,0
"5645","2015-06-15",0,0,0,0,0
"5646","2015-06-16",0.13,0,0,0,0.0325
"5647","2015-06-17",0,0,0,0,0
"5648","2015-06-18",0,0,0,0,0
"5649","2015-06-19",0,0,0,0,0
"5650","2015-06-20",0,0,0,0,0
"5651","2015-06-21",0,0,0,0,0
"5652","2015-06-22",0,0,0,0,0
"5653","2015-06-23",0,0,0,0,0
"5654","2015-06-24",0,0,0,0,0
"5655","2015-06-25",0.15,0.1,0,0.04,0.0725
"5656","2015-06-26",0.01,0.28,0,0.04,0.0825
"5657","2015-06-27",0,0.17,0,0.08,0.0625
"5658","2015-06-28",0,0,0,0,0
"5659","2015-06-29",0.36,0.08,0,0.19,0.1575
"5660","2015-06-30",0.77,0.04,0,0.32,0.2825
"5661","2015-07-01",0.03,0.01,0,0.01,0.0125
"5662","2015-07-02",0.29,0,0,0,0.0725
"5663","2015-07-03",0,0,0,0,0
"5664","2015-07-04",0,0,0,0.05,0.0125
"5665","2015-07-05",1.51,1.8,0,0.1,0.8525
"5666","2015-07-06",0,0,0,0,0
"5667","2015-07-07",0,0,0,0,0
"5668","2015-07-08",0,0,0,0,0
"5669","2015-07-09",0,0,0,0,0
"5670","2015-07-10",0,0,0,0,0
"5671","2015-07-11",0,0,0,0,0
"5672","2015-07-12",0,0,0,0,0
"5673","2015-07-13",0,0,0,0,0
"5674","2015-07-14",0.09,0.29,0,0,0.095
"5675","2015-07-15",0.6,0,0,0.31,0.2275
"5676","2015-07-16",0.22,0.09,0,0.19,0.125
"5677","2015-07-17",0.28,0.57,0,0.51,0.34
"5678","2015-07-18",0,0.02,0,0.04,0.015
"5679","2015-07-19",0,0.2,0,0,0.05
"5680","2015-07-20",0,0,0,0.01,0.0025
"5681","2015-07-21",0.01,0.01,0,0,0.005
"5682","2015-07-22",0.08,0,0,0,0.02
"5683","2015-07-23",0.03,0.11,0,0.51,0.1625
"5684","2015-07-24",0.68,0.83,0,0.77,0.57
"5685","2015-07-25",1.23,0.29,0,0.94,0.615
"5686","2015-07-26",0.05,0.15,0,0.16,0.09
"5687","2015-07-27",0.15,0.04,0,0.1,0.0725
"5688","2015-07-28",0,0,0,0,0
"5689","2015-07-29",0.3,0.44,0,0.44,0.295
"5690","2015-07-30",0.05,0.02,0,0,0.0175
"5691","2015-07-31",0.01,0,0.28,0.61,0.225
"5692","2015-08-01",0.65,0.52,0.18,0.31,0.415
"5693","2015-08-02",0.12,0.1,0.24,0.24,0.175
"5694","2015-08-03",0,0,0.01,0.04,0.0125
"5695","2015-08-04",0,0.01,0,0,0.0025
"5696","2015-08-05",0,0,0.01,0,0.0025
"5697","2015-08-06",0,0,0.01,0,0.0025
"5698","2015-08-07",0,0.02,NA,0.1,NA
"5699","2015-08-08",0.03,0.16,NA,0,NA
"5700","2015-08-09",0,0,NA,0,NA
"5701","2015-08-10",0,0,NA,0,NA
"5702","2015-08-11",0,0.09,NA,0,NA
"5703","2015-08-12",0.4,0,NA,0,NA
"5704","2015-08-13",0.11,1.31,NA,1.03,NA
"5705","2015-08-14",0,0.05,NA,0,NA
"5706","2015-08-15",0.11,1.16,NA,1.41,NA
"5707","2015-08-16",0.01,0,NA,0,NA
"5708","2015-08-17",0.01,0,NA,0.2,NA
"5709","2015-08-18",0,0,NA,0.34,NA
"5710","2015-08-19",0,0.08,NA,0.44,NA
"5711","2015-08-20",0,0,0.01,0.01,0.005
"5712","2015-08-21",0,0,0,0,0
"5713","2015-08-22",0,0,0,0,0
"5714","2015-08-23",1.21,0,0,0,0.3025
"5715","2015-08-24",0.43,0.34,0,0.42,0.2975
"5716","2015-08-25",0,0,0.01,0,0.0025
"5717","2015-08-26",0.01,0.01,0.15,0.06,0.0575
"5718","2015-08-27",0.05,0.67,0.86,0.83,0.6025
"5719","2015-08-28",0.19,0.31,0.23,0.22,0.2375
"5720","2015-08-29",0.19,0.15,0.01,0.08,0.1075
"5721","2015-08-30",0.74,0.37,0.19,0.13,0.3575
"5722","2015-08-31",0.06,0.02,0.01,0.14,0.0575
"5723","2015-09-01",0,0,0.03,0,0.0075
"5724","2015-09-02",0,0,0,0,0
"5725","2015-09-03",0,0.75,0,0,0.1875
"5726","2015-09-04",0.02,0.01,0,0,0.0075
"5727","2015-09-05",0.91,0.12,0.92,0.04,0.4975
"5728","2015-09-06",0.11,1.47,0.01,0.32,0.4775
"5729","2015-09-07",0.02,0.04,0.02,0.11,0.0475
"5730","2015-09-08",0.07,0.28,0.02,0,0.0925
"5731","2015-09-09",0,0,0.01,0,0.0025
"5732","2015-09-10",0.7,0,0,0,0.175
"5733","2015-09-11",0.98,0.06,0.47,1.03,0.635
"5734","2015-09-12",0.22,0.45,0.28,0.03,0.245
"5735","2015-09-13",0.27,0.02,0.03,0,0.08
"5736","2015-09-14",0.47,0.05,0,0.03,0.1375
"5737","2015-09-15",0.13,0.09,0.05,0.29,0.14
"5738","2015-09-16",0.07,0.01,0.05,0.01,0.035
"5739","2015-09-17",0.86,1.19,1.87,0.85,1.1925
"5740","2015-09-18",0,0.02,0.03,0.01,0.015
"5741","2015-09-19",0,0.44,0.15,0,0.1475
"5742","2015-09-20",0.02,0.01,0,0,0.0075
"5743","2015-09-21",0,0,0,0,0
"5744","2015-09-22",0,0,0.02,0.02,0.01
"5745","2015-09-23",0.08,0.1,0,0,0.045
"5746","2015-09-24",0.01,0,0,0,0.0025
"5747","2015-09-25",0.05,0,0.08,0.03,0.04
"5748","2015-09-26",0,0,0.11,0.01,0.03
"5749","2015-09-27",0,0.02,0.25,0.02,0.0725
"5750","2015-09-28",0,0,0,0.17,0.0425
"5751","2015-09-29",0.19,0.27,0.1,0.14,0.175
"5752","2015-09-30",0,0,0.01,0,0.0025
"5753","2015-10-01",0,0,0,0,0
"5754","2015-10-02",0.27,0,0,0,0.0675
"5755","2015-10-03",0,0,0,0,0
"5756","2015-10-04",0.17,0.03,0.15,0.03,0.095
"5757","2015-10-05",0,0.25,0.03,0.08,0.09
"5758","2015-10-06",0,0.01,0,0,0.0025
"5759","2015-10-07",0,0,0,0,0
"5760","2015-10-08",0,0,0,0,0
"5761","2015-10-09",0,1.39,1.91,0,0.825
"5762","2015-10-10",0.41,0.69,0.28,0.92,0.575
"5763","2015-10-11",0.03,0,0.01,0,0.01
"5764","2015-10-12",0,0,0,0,0
"5765","2015-10-13",0,0,0,0,0
"5766","2015-10-14",0,0,0,0,0
"5767","2015-10-15",0,0,0,0,0
"5768","2015-10-16",0,0,0,0,0
"5769","2015-10-17",0,0,0,0,0
"5770","2015-10-18",0,0,0,0.05,0.0125
"5771","2015-10-19",0,0,0,0,0
"5772","2015-10-20",0,0,0,0,0
"5773","2015-10-21",0.01,0,0.02,0,0.0075
"5774","2015-10-22",0,0,0,0,0
"5775","2015-10-23",0.07,0.02,0,0,0.0225
"5776","2015-10-24",0,0,0,0,0
"5777","2015-10-25",0,0.01,0,0,0.0025
"5778","2015-10-26",0.01,0,0,0,0.0025
"5779","2015-10-27",0.01,0,0,0,0.0025
"5780","2015-10-28",0,0,0.01,0.01,0.005
"5781","2015-10-29",0,0,0.01,0,0.0025
"5782","2015-10-30",0,0,0,0,0
"5783","2015-10-31",0,0,0,0,0
"5784","2015-11-01",0,0,0,0,0
"5785","2015-11-02",0,0,0,0,0
"5786","2015-11-03",0,0,0,0,0
"5787","2015-11-04",0,0,0,0,0
"5788","2015-11-05",0,0,0,0,0
"5789","2015-11-06",0,0,0,0,0
"5790","2015-11-07",0,0,0,0,0
"5791","2015-11-08",0,0,0,0,0
"5792","2015-11-09",0,0,0.01,0.32,0.0825
"5793","2015-11-10",0.24,0.22,0.69,1.16,0.5775
"5794","2015-11-11",0,0.02,0,0,0.005
"5795","2015-11-12",0,0.02,0,0,0.005
"5796","2015-11-13",0,0,0,0,0
"5797","2015-11-14",0,0,0,0,0
"5798","2015-11-15",0,0,0,0,0
"5799","2015-11-16",0,0,0,0,0
"5800","2015-11-17",0,0,0.04,0,0.01
"5801","2015-11-18",0.12,0,0.1,0.14,0.09
"5802","2015-11-19",0.83,NA,1.47,2.54,NA
"5803","2015-11-20",0.01,NA,0,0.01,NA
"5804","2015-11-21",0.17,NA,0.2,0.25,NA
"5805","2015-11-22",1.03,NA,0.53,0.49,NA
"5806","2015-11-23",0,NA,0,0,NA
"5807","2015-11-24",0,NA,0,0,NA
"5808","2015-11-25",0.02,NA,0.01,0,NA
"5809","2015-11-26",0,NA,0,0,NA
"5810","2015-11-27",0,NA,0.06,0,NA
"5811","2015-11-28",0,NA,0,0,NA
"5812","2015-11-29",0,NA,0,0,NA
"5813","2015-11-30",0,NA,0,0,NA
"5814","2015-12-01",0.03,NA,0,0,NA
"5815","2015-12-02",0.31,NA,0.04,0.11,NA
"5816","2015-12-03",0.86,NA,0.45,0.94,NA
"5817","2015-12-04",0.18,NA,0.56,1.14,NA
"5818","2015-12-05",0.2,NA,0.06,0,NA
"5819","2015-12-06",0,NA,0,0,NA
"5820","2015-12-07",0.01,0.05,0,0,0.015
"5821","2015-12-08",0.02,0.03,0,0.1,0.0375
"5822","2015-12-09",0,0.04,0,0,0.01
"5823","2015-12-10",0,0.01,0,0,0.0025
"5824","2015-12-11",0,0.02,0,0,0.005
"5825","2015-12-12",0,0.02,0,0,0.005
"5826","2015-12-13",0.01,0.03,0.04,0.04,0.03
"5827","2015-12-14",0,0.01,0,0.03,0.01
"5828","2015-12-15",0,0,0.01,0,0.0025
"5829","2015-12-16",0.01,0,0,0,0.0025
"5830","2015-12-17",0,0,0,0,0
"5831","2015-12-18",0.22,0.02,0.11,0.14,0.1225
"5832","2015-12-19",0,0.03,0,0,0.0075
"5833","2015-12-20",0,0,0,0,0
"5834","2015-12-21",0.01,0,0.16,0.24,0.1025
"5835","2015-12-22",0.32,0.65,0.35,0.48,0.45
"5836","2015-12-23",0.01,0,0.01,0,0.005
"5837","2015-12-24",0,0,0,0,0
"5838","2015-12-25",0,0,0,0,0
"5839","2015-12-26",0.05,0.02,0.12,0,0.0475
"5840","2015-12-27",0,0,0,0,0
"5841","2015-12-28",0,0,0,0,0
"5842","2015-12-29",0,0,0,0,0
"5843","2015-12-30",0,0.01,0,0,0.0025
"5844","2015-12-31",0,0,0,0,0
"5845","2016-01-01",0,0,0,0,0
"5846","2016-01-02",0,0,0,0,0
"5847","2016-01-03",0.36,0.39,0.66,NA,NA
"5848","2016-01-04",0.02,NA,0.02,NA,NA
"5849","2016-01-05",0,NA,0,NA,NA
"5850","2016-01-06",0.01,NA,0.02,NA,NA
"5851","2016-01-07",0,NA,0,NA,NA
"5852","2016-01-08",0.37,NA,0.2,NA,NA
"5853","2016-01-09",0.09,NA,0.26,NA,NA
"5854","2016-01-10",0.18,NA,0.03,NA,NA
"5855","2016-01-11",0,NA,0,NA,NA
"5856","2016-01-12",0,NA,0.01,NA,NA
"5857","2016-01-13",0,NA,0,NA,NA
"5858","2016-01-14",0,NA,0,NA,NA
"5859","2016-01-15",1.65,NA,0.73,NA,NA
"5860","2016-01-16",0.01,NA,0.01,NA,NA
"5861","2016-01-17",0.65,NA,0.65,NA,NA
"5862","2016-01-18",0,NA,0,NA,NA
"5863","2016-01-19",0,NA,0,NA,NA
"5864","2016-01-20",0,NA,0,NA,NA
"5865","2016-01-21",0,NA,0,NA,NA
