"","date","LZ40_H2OT_Degrees Celsius"
"5770",2010-10-18,23.97
"5771",2010-10-19,23.48
"5772",2010-10-20,21.96
"5773",2010-10-21,23.05
"5774",2010-10-22,23.53
"5775",2010-10-23,23.17
"5776",2010-10-24,22.01
"5777",2010-10-25,22.02
"5778",2010-10-26,22.02
"5779",2010-10-27,23.46
"5780",2010-10-28,23.61
"5781",2010-10-29,23.34
"5782",2010-10-30,23.48
"5783",2010-10-31,23.82
"5784",2010-11-01,21.9
"5785",2010-11-02,20.54
"5786",2010-11-03,20.5
"5787",2010-11-04,17.32
"5788",2010-11-05,20.03
"5789",2010-11-06,NA
"5790",2010-11-07,NA
"5791",2010-11-08,NA
"5792",2010-11-09,19.1
"5793",2010-11-10,18.57
"5794",2010-11-11,17.67
"5795",2010-11-12,17.77
"5796",2010-11-13,17.72
"5797",2010-11-14,18.63
"5798",2010-11-15,19.14
"5799",2010-11-16,18.65
"5800",2010-11-17,18.89
"5801",2010-11-18,18.3
"5802",2010-11-19,18.93
"5803",2010-11-20,18.79
"5804",2010-11-21,18.61
"5805",2010-11-22,19.22
"5806",2010-11-23,19.43
"5807",2010-11-24,19.67
"5808",2010-11-25,20.06
"5809",2010-11-26,19.46
"5810",2010-11-27,16.34
"5811",2010-11-28,19.17
"5812",2010-11-29,18.02
"5813",2010-11-30,18.48
"5814",2010-12-01,19.12
"5815",2010-12-02,19.47
"5816",2010-12-03,18.15
"5817",2010-12-04,17.77
"5818",2010-12-05,15
"5819",2010-12-06,16
"5820",2010-12-07,15.38
"5821",2010-12-08,14.14
"5822",2010-12-09,9.48
"5823",2010-12-10,8.91
"5824",2010-12-11,7.19
"5825",2010-12-12,10.47
"5826",2010-12-13,13.43
"5827",2010-12-14,12.77
"5828",2010-12-15,11.51
"5829",2010-12-16,10.6
"5830",2010-12-17,9.76
"5831",2010-12-18,6.07
"5832",2010-12-19,3.04
"5833",2010-12-20,9.49
"5834",2010-12-21,11.98
"5835",2010-12-22,11.81
"5836",2010-12-23,11.18
"5837",2010-12-24,12.68
"5838",2010-12-25,12.43
"5839",2010-12-26,12.47
"5840",2010-12-27,13.35
"5841",2010-12-28,12.1
"5842",2010-12-29,11.53
"5843",2010-12-30,10.45
"5844",2010-12-31,11.09
"5845",2011-01-01,10.73
"5846",2011-01-02,11.76
"5847",2011-01-03,12.7
"5848",2011-01-04,12.47
"5849",2011-01-05,13.8
"5850",2011-01-06,7.76
"5851",2011-01-07,13.5
"5852",2011-01-08,13.44
"5853",2011-01-09,15.56
"5854",2011-01-10,14.04
"5855",2011-01-11,12.24
"5856",2011-01-12,14.75
"5857",2011-01-13,14.59
"5858",2011-01-14,12.51
"5859",2011-01-15,11.98
"5860",2011-01-16,12.11
"5861",2011-01-17,9.27
"5862",2011-01-18,5.93
"5863",2011-01-19,9.88
"5864",2011-01-20,13.23
"5865",2011-01-21,8
"5866",2011-01-22,11.68
"5867",2011-01-23,16.21
"5868",2011-01-24,14.56
"5869",2011-01-25,12.77
"5870",2011-01-26,9.52
"5871",2011-01-27,16.55
"5872",2011-01-28,16.3
"5873",2011-01-29,16.51
"5874",2011-01-30,16.01
"5875",2011-01-31,15.37
"5876",2011-02-01,14.45
"5877",2011-02-02,15.18
"5878",2011-02-03,15.35
"5879",2011-02-04,16.86
"5880",2011-02-05,17.15
"5881",2011-02-06,15.56
"5882",2011-02-07,15.54
"5883",2011-02-08,19.56
"5884",2011-02-09,18.43
"5885",2011-02-10,13.19
"5886",2011-02-11,11.4
"5887",2011-02-12,17.07
"5888",2011-02-13,17.47
"5889",2011-02-14,17.4
"5890",2011-02-15,17
"5891",2011-02-16,16.4
"5892",2011-02-17,16.36
"5893",2011-02-18,17.05
"5894",2011-02-19,17.79
"5895",2011-02-20,16.89
"5896",2011-02-21,17.65
"5897",2011-02-22,12.77
"5898",2011-02-23,16.83
"5899",2011-02-24,18.13
"5900",2011-02-25,19.41
"5901",2011-02-26,17.85
"5902",2011-02-27,19.63
"5903",2011-02-28,19.97
"5904",2011-03-01,17.74
"5905",2011-03-02,17.94
"5906",2011-03-03,20.43
"5907",2011-03-04,19.96
"5908",2011-03-05,16.95
"5909",2011-03-06,15.47
"5910",2011-03-07,18.57
"5911",2011-03-08,18.68
"5912",2011-03-09,18.56
"5913",2011-03-10,14.13
"5914",2011-03-11,19.52
"5915",2011-03-12,19.13
"5916",2011-03-13,19.59
"5917",2011-03-14,19.2
"5918",2011-03-15,18.52
"5919",2011-03-16,19.52
"5920",2011-03-17,19.86
"5921",2011-03-18,21.36
"5922",2011-03-19,21.47
"5923",2011-03-20,18.07
"5924",2011-03-21,20.59
"5925",2011-03-22,21.65
"5926",2011-03-23,20.09
"5927",2011-03-24,18.49
"5928",2011-03-25,18.74
"5929",2011-03-26,20.25
"5930",2011-03-27,20.25
"5931",2011-03-28,13.59
"5932",2011-03-29,14.79
"5933",2011-03-30,18.5
"5934",2011-03-31,23.19
"5935",2011-04-01,21.51
"5936",2011-04-02,24.25
"5937",2011-04-03,23.75
"5938",2011-04-04,23.72
"5939",2011-04-05,21.08
"5940",2011-04-06,23.31
"5941",2011-04-07,21.63
"5942",2011-04-08,22.52
"5943",2011-04-09,22.78
"5944",2011-04-10,22.7
"5945",2011-04-11,22.83
"5946",2011-04-12,23.99
"5947",2011-04-13,24.71
"5948",2011-04-14,25.32
"5949",2011-04-15,23.89
"5950",2011-04-16,23.8
"5951",2011-04-17,22.73
"5952",2011-04-18,24.15
"5953",2011-04-19,23.74
"5954",2011-04-20,24.64
"5955",2011-04-21,24.81
"5956",2011-04-22,24.76
"5957",2011-04-23,24.19
"5958",2011-04-24,23.66
"5959",2011-04-25,23.17
"5960",2011-04-26,23.22
"5961",2011-04-27,23.3
"5962",2011-04-28,23.76
"5963",2011-04-29,23.86
"5964",2011-04-30,24.01
"5965",2011-05-01,23.9
"5966",2011-05-02,23.41
"5967",2011-05-03,23.96
"5968",2011-05-04,23.75
"5969",2011-05-05,23.11
"5970",2011-05-06,21.94
"5971",2011-05-07,22.9
"5972",2011-05-08,22.58
"5973",2011-05-09,24.1
"5974",2011-05-10,23.72
"5975",2011-05-11,24.34
"5976",2011-05-12,24.27
"5977",2011-05-13,24.68
"5978",2011-05-14,21.79
"5979",2011-05-15,23.16
"5980",2011-05-16,24.78
"5981",2011-05-17,24.66
"5982",2011-05-18,24.06
"5983",2011-05-19,25.1
"5984",2011-05-20,23.73
"5985",2011-05-21,24.47
"5986",2011-05-22,25.98
"5987",2011-05-23,25.85
"5988",2011-05-24,26.47
"5989",2011-05-25,26.24
"5990",2011-05-26,26.55
"5991",2011-05-27,25.84
"5992",2011-05-28,25.74
"5993",2011-05-29,25.81
"5994",2011-05-30,25.36
"5995",2011-05-31,25.02
"5996",2011-06-01,24.82
"5997",2011-06-02,24.91
"5998",2011-06-03,24.61
"5999",2011-06-04,24.71
"6000",2011-06-05,24.81
"6001",2011-06-06,24.89
"6002",2011-06-07,24.33
"6003",2011-06-08,23.43
"6004",2011-06-09,23
"6005",2011-06-10,23.43
"6006",2011-06-11,23.22
"6007",2011-06-12,21.52
"6008",2011-06-13,23.67
"6009",2011-06-14,24.43
"6010",2011-06-15,24.6
"6011",2011-06-16,25.46
"6012",2011-06-17,25.47
"6013",2011-06-18,25.6
"6014",2011-06-19,23.8
"6015",2011-06-20,24.28
"6016",2011-06-21,25.79
"6017",2011-06-22,26.17
"6018",2011-06-23,26.18
"6019",2011-06-24,24.5
"6020",2011-06-25,24.43
"6021",2011-06-26,21.98
"6022",2011-06-27,21.79
"6023",2011-06-28,24.21
"6024",2011-06-29,23.88
"6025",2011-06-30,24.61
"6026",2011-07-01,21.71
"6027",2011-07-02,21.78
"6028",2011-07-03,26.06
"6029",2011-07-04,25.75
"6030",2011-07-05,26.39
"6031",2011-07-06,23.24
"6032",2011-07-07,20.45
"6033",2011-07-08,21.73
"6034",2011-07-09,26.63
"6035",2011-07-10,26.58
"6036",2011-07-11,26.26
"6037",2011-07-12,25.66
"6038",2011-07-13,26.79
"6039",2011-07-14,27.64
"6040",2011-07-15,26.35
"6041",2011-07-16,26.45
"6042",2011-07-17,27.69
"6043",2011-07-18,26.99
"6044",2011-07-19,28.45
"6045",2011-07-20,28.44
"6046",2011-07-21,28.74
"6047",2011-07-22,25.45
"6048",2011-07-23,24.18
"6049",2011-07-24,27.81
"6050",2011-07-25,28.23
"6051",2011-07-26,26.98
"6052",2011-07-27,26.82
"6053",2011-07-28,26.98
"6054",2011-07-29,27.32
"6055",2011-07-30,28.15
"6056",2011-07-31,28.03
"6057",2011-08-01,27.67
"6058",2011-08-02,26.51
"6059",2011-08-03,27.01
"6060",2011-08-04,26.8
"6061",2011-08-05,28.74
"6062",2011-08-06,29.21
"6063",2011-08-07,25.4
"6064",2011-08-08,26.14
"6065",2011-08-09,23.57
"6066",2011-08-10,25.59
"6067",2011-08-11,25.89
"6068",2011-08-12,26.85
"6069",2011-08-13,25.7
"6070",2011-08-14,27.61
"6071",2011-08-15,26.92
"6072",2011-08-16,26.14
"6073",2011-08-17,25.56
"6074",2011-08-18,24.63
"6075",2011-08-19,26.41
"6076",2011-08-20,24.11
"6077",2011-08-21,24.61
"6078",2011-08-22,27.3
"6079",2011-08-23,28.85
"6080",2011-08-24,28.35
"6081",2011-08-25,21.31
"6082",2011-08-26,23.5
"6083",2011-08-27,25.84
"6084",2011-08-28,25.93
"6085",2011-08-29,26.07
"6086",2011-08-30,23.77
"6087",2011-08-31,22.77
"6088",2011-09-01,21.95
"6089",2011-09-02,21.86
"6090",2011-09-03,26.37
"6091",2011-09-04,25.73
"6092",2011-09-05,24.99
"6093",2011-09-06,24.43
"6094",2011-09-07,24.15
"6095",2011-09-08,26.67
"6096",2011-09-09,27.03
"6097",2011-09-10,26.73
"6098",2011-09-11,28.27
"6099",2011-09-12,28.2
"6100",2011-09-13,28.77
"6101",2011-09-14,28.82
"6102",2011-09-15,28.89
"6103",2011-09-16,28.87
"6104",2011-09-17,27.1
"6105",2011-09-18,27.06
"6106",2011-09-19,25.03
"6107",2011-09-20,25.53
"6108",2011-09-21,27
"6109",2011-09-22,22.67
"6110",2011-09-23,25.75
"6111",2011-09-24,26.2
"6112",2011-09-25,22.3
"6113",2011-09-26,20.78
"6114",2011-09-27,25.48
"6115",2011-09-28,27.59
"6116",2011-09-29,27.91
"6117",2011-09-30,28.07
"6118",2011-10-01,27.9
"6119",2011-10-02,26.1
"6120",2011-10-03,25.37
"6121",2011-10-04,25.06
"6122",2011-10-05,24.47
"6123",2011-10-06,23.12
"6124",2011-10-07,20.74
"6125",2011-10-08,19.6
"6126",2011-10-09,17.76
"6127",2011-10-10,22.19
"6128",2011-10-11,21.62
"6129",2011-10-12,19.91
"6130",2011-10-13,22.47
"6131",2011-10-14,24.72
"6132",2011-10-15,25.37
"6133",2011-10-16,23.08
"6134",2011-10-17,16.16
"6135",2011-10-18,11.68
"6136",2011-10-19,16.72
"6137",2011-10-20,23.87
"6138",2011-10-21,23.48
"6139",2011-10-22,21.39
"6140",2011-10-23,19.88
"6141",2011-10-24,20.61
"6142",2011-10-25,19.97
"6143",2011-10-26,21.25
"6144",2011-10-27,20.42
"6145",2011-10-28,17.66
"6146",2011-10-29,11.85
"6147",2011-10-30,16.95
"6148",2011-10-31,12.55
"6149",2011-11-01,18.09
"6150",2011-11-02,20.09
"6151",2011-11-03,20.89
"6152",2011-11-04,20.22
"6153",2011-11-05,19.22
"6154",2011-11-06,17.6
"6155",2011-11-07,18.87
"6156",2011-11-08,18.8
"6157",2011-11-09,18.52
"6158",2011-11-10,19.87
"6159",2011-11-11,19.83
"6160",2011-11-12,18.31
"6161",2011-11-13,18.54
"6162",2011-11-14,17.31
"6163",2011-11-15,12.45
"6164",2011-11-16,13.54
"6165",2011-11-17,16.38
"6166",2011-11-18,17.68
"6167",2011-11-19,16.43
"6168",2011-11-20,15.96
"6169",2011-11-21,11.45
"6170",2011-11-22,16.27
"6171",2011-11-23,19.87
"6172",2011-11-24,20.55
"6173",2011-11-25,21.12
"6174",2011-11-26,19.7
"6175",2011-11-27,18.86
"6176",2011-11-28,15.63
"6177",2011-11-29,18.33
"6178",2011-11-30,20.64
"6179",2011-12-01,17.79
"6180",2011-12-02,17.36
"6181",2011-12-03,16.56
"6182",2011-12-04,15.63
"6183",2011-12-05,15.44
"6184",2011-12-06,17.71
"6185",2011-12-07,17.57
"6186",2011-12-08,17.34
"6187",2011-12-09,12.88
"6188",2011-12-10,8.02
"6189",2011-12-11,9.19
"6190",2011-12-12,12.13
"6191",2011-12-13,13.52
"6192",2011-12-14,18.65
"6193",2011-12-15,18.79
"6194",2011-12-16,19.38
"6195",2011-12-17,18.58
"6196",2011-12-18,18.66
"6197",2011-12-19,18.56
"6198",2011-12-20,17.95
"6199",2011-12-21,17.57
"6200",2011-12-22,15.48
"6201",2011-12-23,16.29
"6202",2011-12-24,15.69
"6203",2011-12-25,16.99
"6204",2011-12-26,17.29
"6205",2011-12-27,15.09
"6206",2011-12-28,19.84
"6207",2011-12-29,19.94
"6208",2011-12-30,18.18
"6209",2011-12-31,19.3
"6210",2012-01-01,19.3
"6211",2012-01-02,18.07
"6212",2012-01-03,17.79
"6213",2012-01-04,16.57
"6214",2012-01-05,15.92
"6215",2012-01-06,14.68
"6216",2012-01-07,14.87
"6217",2012-01-08,13.97
"6218",2012-01-09,13.17
"6219",2012-01-10,12.95
"6220",2012-01-11,9.37
"6221",2012-01-12,11.27
"6222",2012-01-13,14.71
"6223",2012-01-14,16.9
"6224",2012-01-15,16.74
"6225",2012-01-16,14.81
"6226",2012-01-17,14.47
"6227",2012-01-18,15.06
"6228",2012-01-19,14.69
"6229",2012-01-20,16.36
"6230",2012-01-21,16.8
"6231",2012-01-22,15.61
"6232",2012-01-23,14.8
"6233",2012-01-24,15.21
"6234",2012-01-25,15.56
"6235",2012-01-26,14.62
"6236",2012-01-27,11.78
"6237",2012-01-28,18.63
"6238",2012-01-29,19.48
"6239",2012-01-30,18.24
"6240",2012-01-31,18.38
"6241",2012-02-01,17.53
"6242",2012-02-02,14.79
"6243",2012-02-03,15.74
"6244",2012-02-04,16.47
"6245",2012-02-05,14.15
"6246",2012-02-06,12.61
"6247",2012-02-07,11.95
"6248",2012-02-08,13.8
"6249",2012-02-09,18.81
"6250",2012-02-10,14.89
"6251",2012-02-11,14.62
"6252",2012-02-12,18.67
"6253",2012-02-13,16.81
"6254",2012-02-14,16.88
"6255",2012-02-15,14.27
"6256",2012-02-16,14.72
"6257",2012-02-17,13.97
"6258",2012-02-18,15.37
"6259",2012-02-19,12.53
"6260",2012-02-20,18.23
"6261",2012-02-21,18.13
"6262",2012-02-22,19.01
"6263",2012-02-23,15.81
"6264",2012-02-24,13.98
"6265",2012-02-25,15.06
"6266",2012-02-26,17.17
"6267",2012-02-27,15.89
"6268",2012-02-28,15.9
"6269",2012-02-29,17.86
"6270",2012-03-01,19.09
"6271",2012-03-02,21.07
"6272",2012-03-03,18.16
"6273",2012-03-04,17.81
"6274",2012-03-05,21.37
"6275",2012-03-06,19.87
"6276",2012-03-07,17.99
"6277",2012-03-08,12.8
"6278",2012-03-09,12.42
"6279",2012-03-10,14.47
"6280",2012-03-11,18.01
"6281",2012-03-12,21.23
"6282",2012-03-13,21.89
"6283",2012-03-14,21.05
"6284",2012-03-15,20.1
"6285",2012-03-16,21.41
"6286",2012-03-17,22.1
"6287",2012-03-18,21.75
"6288",2012-03-19,22.59
"6289",2012-03-20,21.65
"6290",2012-03-21,20.25
"6291",2012-03-22,20.84
"6292",2012-03-23,22.44
"6293",2012-03-24,22.63
"6294",2012-03-25,19.72
"6295",2012-03-26,23.18
"6296",2012-03-27,21.37
"6297",2012-03-28,21.44
"6298",2012-03-29,22.78
"6299",2012-03-30,22.81
"6300",2012-03-31,20.35
"6301",2012-04-01,21.3
"6302",2012-04-02,22.78
"6303",2012-04-03,24.08
"6304",2012-04-04,24.3
"6305",2012-04-05,22.49
"6306",2012-04-06,21.71
"6307",2012-04-07,22.55
"6308",2012-04-08,23.54
"6309",2012-04-09,23.19
"6310",2012-04-10,22.97
"6311",2012-04-11,23.75
"6312",2012-04-12,22.28
"6313",2012-04-13,21.19
"6314",2012-04-14,19.34
"6315",2012-04-15,21.57
"6316",2012-04-16,21.73
"6317",2012-04-17,21.9
"6318",2012-04-18,21.97
"6319",2012-04-19,18.32
"6320",2012-04-20,16.6
"6321",2012-04-21,16.71
"6322",2012-04-22,19.42
"6323",2012-04-23,22.34
"6324",2012-04-24,21.51
"6325",2012-04-25,22.08
"6326",2012-04-26,20.84
"6327",2012-04-27,20.07
"6328",2012-04-28,18.2
"6329",2012-04-29,15.54
"6330",2012-04-30,20.02
"6331",2012-05-01,17.19
"6332",2012-05-02,18.31
"6333",2012-05-03,22.56
"6334",2012-05-04,24.13
"6335",2012-05-05,23.29
"6336",2012-05-06,24.8
"6337",2012-05-07,22.35
"6338",2012-05-08,21.07
"6339",2012-05-09,22.56
"6340",2012-05-10,22.43
"6341",2012-05-11,24.41
"6342",2012-05-12,24.53
"6343",2012-05-13,24.55
"6344",2012-05-14,22.01
"6345",2012-05-15,19.55
"6346",2012-05-16,19.82
"6347",2012-05-17,16.3
"6348",2012-05-18,22.18
"6349",2012-05-19,21.8
"6350",2012-05-20,23.43
"6351",2012-05-21,26.79
"6352",2012-05-22,24.71
"6353",2012-05-23,24.94
"6354",2012-05-24,24.98
"6355",2012-05-25,26.23
"6356",2012-05-26,26.32
"6357",2012-05-27,26.29
"6358",2012-05-28,24.87
"6359",2012-05-29,25.78
"6360",2012-05-30,25.72
"6361",2012-05-31,25.27
"6362",2012-06-01,17.73
"6363",2012-06-02,24.18
"6364",2012-06-03,26.17
"6365",2012-06-04,25.93
"6366",2012-06-05,24.53
"6367",2012-06-06,22.61
"6368",2012-06-07,23.21
"6369",2012-06-08,19.88
"6370",2012-06-09,17.72
"6371",2012-06-10,22.49
"6372",2012-06-11,26.84
"6373",2012-06-12,28.25
"6374",2012-06-13,25.35
"6375",2012-06-14,24.29
"6376",2012-06-15,25.89
"6377",2012-06-16,26.9
"6378",2012-06-17,27.14
"6379",2012-06-18,26.85
"6380",2012-06-19,25.59
"6381",2012-06-20,15.57
"6382",2012-06-21,19.45
"6383",2012-06-22,20.04
"6384",2012-06-23,18.01
"6385",2012-06-24,13.46
"6386",2012-06-25,19.83
"6387",2012-06-26,21.88
"6388",2012-06-27,20.64
"6389",2012-06-28,25.69
"6390",2012-06-29,25.65
"6391",2012-06-30,24.99
"6392",2012-07-01,26.06
"6393",2012-07-02,25.64
"6394",2012-07-03,25.31
"6395",2012-07-04,25.84
"6396",2012-07-05,26.1
"6397",2012-07-06,27.25
"6398",2012-07-07,27.62
"6399",2012-07-08,26.54
"6400",2012-07-09,26.83
"6401",2012-07-10,27.27
"6402",2012-07-11,25.45
"6403",2012-07-12,27.3
"6404",2012-07-13,27.55
"6405",2012-07-14,27.35
"6406",2012-07-15,23.87
"6407",2012-07-16,19.42
"6408",2012-07-17,23.47
"6409",2012-07-18,24.39
"6410",2012-07-19,26.9
"6411",2012-07-20,26.94
"6412",2012-07-21,26.76
"6413",2012-07-22,21.55
"6414",2012-07-23,22.33
"6415",2012-07-24,24.3
"6416",2012-07-25,27.47
"6417",2012-07-26,27.64
"6418",2012-07-27,27.62
"6419",2012-07-28,27.51
"6420",2012-07-29,27.74
"6421",2012-07-30,25.1
"6422",2012-07-31,28.02
"6423",2012-08-01,26.81
"6424",2012-08-02,28.68
"6425",2012-08-03,28.35
"6426",2012-08-04,27.79
"6427",2012-08-05,27.47
"6428",2012-08-06,25.01
"6429",2012-08-07,27.54
"6430",2012-08-08,27.57
"6431",2012-08-09,27.89
"6432",2012-08-10,27.03
"6433",2012-08-11,26.37
"6434",2012-08-12,26.18
"6435",2012-08-13,27.39
"6436",2012-08-14,25.63
"6437",2012-08-15,24.44
"6438",2012-08-16,27.27
"6439",2012-08-17,25.78
"6440",2012-08-18,24.96
"6441",2012-08-19,26.88
"6442",2012-08-20,27.17
"6443",2012-08-21,25.81
"6444",2012-08-22,24.87
"6445",2012-08-23,27.89
"6446",2012-08-24,27.45
"6447",2012-08-25,25.57
"6448",2012-08-26,19.01
"6449",2012-08-27,19.63
"6450",2012-08-28,22.37
"6451",2012-08-29,24.79
"6452",2012-08-30,26.53
"6453",2012-08-31,26.48
"6454",2012-09-01,26.59
"6455",2012-09-02,27
"6456",2012-09-03,26.87
"6457",2012-09-04,27.23
"6458",2012-09-05,26.73
"6459",2012-09-06,27.27
"6460",2012-09-07,28.5
"6461",2012-09-08,28.56
"6462",2012-09-09,26.85
"6463",2012-09-10,26.36
"6464",2012-09-11,25.92
"6465",2012-09-12,26.08
"6466",2012-09-13,24.18
"6467",2012-09-14,23.68
"6468",2012-09-15,25.15
"6469",2012-09-16,24.01
"6470",2012-09-17,24.44
"6471",2012-09-18,24.51
"6472",2012-09-19,25.25
"6473",2012-09-20,25.12
"6474",2012-09-21,26.24
"6475",2012-09-22,25.27
"6476",2012-09-23,25.77
"6477",2012-09-24,25.8
"6478",2012-09-25,25.05
"6479",2012-09-26,23.45
"6480",2012-09-27,23.34
"6481",2012-09-28,23.89
"6482",2012-09-29,23.6
"6483",2012-09-30,25.34
"6484",2012-10-01,24.2
"6485",2012-10-02,22.68
"6486",2012-10-03,25.17
"6487",2012-10-04,23.07
"6488",2012-10-05,22.08
"6489",2012-10-06,23.26
"6490",2012-10-07,25.36
"6491",2012-10-08,24.98
"6492",2012-10-09,25.82
"6493",2012-10-10,25.03
"6494",2012-10-11,25.25
"6495",2012-10-12,24.29
"6496",2012-10-13,23.35
"6497",2012-10-14,21.39
"6498",2012-10-15,21.26
"6499",2012-10-16,22.61
"6500",2012-10-17,NA
"6501",2012-10-18,28.03
"6502",2012-10-19,28
"6503",2012-10-20,26.98
"6504",2012-10-21,26.61
"6505",2012-10-22,26.2
"6506",2012-10-23,25.98
"6507",2012-10-24,26.02
"6508",2012-10-25,25.83
"6509",2012-10-26,25.01
"6510",2012-10-27,23.93
"6511",2012-10-28,23.28
"6512",2012-10-29,22.04
"6513",2012-10-30,20.55
"6514",2012-10-31,20.45
"6515",2012-11-01,20.17
"6516",2012-11-02,21.58
"6517",2012-11-03,22.25
"6518",2012-11-04,22.13
"6519",2012-11-05,21.97
"6520",2012-11-06,21.21
"6521",2012-11-07,20.71
"6522",2012-11-08,19.82
"6523",2012-11-09,19.14
"6524",2012-11-10,19.2
"6525",2012-11-11,19.53
"6526",2012-11-12,20.41
"6527",2012-11-13,20.35
"6528",2012-11-14,20.53
"6529",2012-11-15,20.98
"6530",2012-11-16,20.87
"6531",2012-11-17,21.16
"6532",2012-11-18,21.06
"6533",2012-11-19,20.55
"6534",2012-11-20,20.23
"6535",2012-11-21,19.65
"6536",2012-11-22,18.98
"6537",2012-11-23,18.46
"6538",2012-11-24,19.1
"6539",2012-11-25,18.59
"6540",2012-11-26,18.94
"6541",2012-11-27,19.91
"6542",2012-11-28,19.48
"6543",2012-11-29,19.16
"6544",2012-11-30,19.4
"6545",2012-12-01,19.7
"6546",2012-12-02,20.11
"6547",2012-12-03,20.52
"6548",2012-12-04,20.49
"6549",2012-12-05,20.82
"6550",2012-12-06,21.15
"6551",2012-12-07,21.51
"6552",2012-12-08,21.84
"6553",2012-12-09,23
"6554",2012-12-10,22.7
"6555",2012-12-11,22.73
"6556",2012-12-12,22.91
"6557",2012-12-13,22.67
"6558",2012-12-14,21.95
"6559",2012-12-15,21.98
"6560",2012-12-16,22.46
"6561",2012-12-17,22.35
"6562",2012-12-18,22.62
"6563",2012-12-19,22.65
"6564",2012-12-20,22.52
"6565",2012-12-21,21.57
"6566",2012-12-22,18.92
"6567",2012-12-23,17.99
"6568",2012-12-24,18.76
"6569",2012-12-25,18.9
"6570",2012-12-26,18.57
"6571",2012-12-27,18.52
"6572",2012-12-28,18.56
"6573",2012-12-29,18.66
"6574",2012-12-30,17.89
"6575",2012-12-31,17.77
"6576",2013-01-01,18.63
"6577",2013-01-02,20.23
"6578",2013-01-03,20.25
"6579",2013-01-04,19.33
"6580",2013-01-05,19.51
"6581",2013-01-06,20.37
"6582",2013-01-07,20.07
"6583",2013-01-08,20.49
"6584",2013-01-09,20.99
"6585",2013-01-10,21.33
"6586",2013-01-11,21.63
"6587",2013-01-12,22.14
"6588",2013-01-13,22.53
"6589",2013-01-14,22.64
"6590",2013-01-15,22.45
"6591",2013-01-16,23.26
"6592",2013-01-17,22.56
"6593",2013-01-18,21.27
"6594",2013-01-19,20.81
"6595",2013-01-20,21.1
"6596",2013-01-21,21.74
"6597",2013-01-22,20.83
"6598",2013-01-23,19.85
"6599",2013-01-24,19.5
"6600",2013-01-25,19.52
"6601",2013-01-26,20.41
"6602",2013-01-27,19.66
"6603",2013-01-28,20.3
"6604",2013-01-29,20.76
"6605",2013-01-30,20.7
"6606",2013-01-31,20.59
"6607",2013-02-01,19.21
"6608",2013-02-02,18.7
"6609",2013-02-03,18.61
"6610",2013-02-04,19.25
"6611",2013-02-05,19.41
"6612",2013-02-06,20.07
"6613",2013-02-07,20.46
"6614",2013-02-08,20.97
"6615",2013-02-09,19.82
"6616",2013-02-10,20.1
"6617",2013-02-11,20.8
"6618",2013-02-12,22.28
"6619",2013-02-13,21.5
"6620",2013-02-14,21.35
"6621",2013-02-15,20.68
"6622",2013-02-16,20.43
"6623",2013-02-17,18.4
"6624",2013-02-18,17.2
"6625",2013-02-19,19.03
"6626",2013-02-20,19
"6627",2013-02-21,19.76
"6628",2013-02-22,20.28
"6629",2013-02-23,21.26
"6630",2013-02-24,22.46
"6631",2013-02-25,22.98
"6632",2013-02-26,22
"6633",2013-02-27,21.78
"6634",2013-02-28,21.16
"6635",2013-03-01,20.19
"6636",2013-03-02,19.01
"6637",2013-03-03,17.92
"6638",2013-03-04,17.18
"6639",2013-03-05,19.14
"6640",2013-03-06,17.05
"6641",2013-03-07,16.51
"6642",2013-03-08,17.73
"6643",2013-03-09,17.44
"6644",2013-03-10,18.1
"6645",2013-03-11,18.49
"6646",2013-03-12,18.58
"6647",2013-03-13,18.71
"6648",2013-03-14,18.24
"6649",2013-03-15,18.16
