"","date","LZ40_WNDS_MPH"
"5157",2014-02-12,10.07
"5158",2014-02-13,23.79
"5159",2014-02-14,10.5
"5160",2014-02-15,17.44
"5161",2014-02-16,10.41
"5162",2014-02-17,9.27
"5163",2014-02-18,7.08
"5164",2014-02-19,6.23
"5165",2014-02-20,7.71
"5166",2014-02-21,8.8
"5167",2014-02-22,4.48
"5168",2014-02-23,4.59
"5169",2014-02-24,7.09
"5170",2014-02-25,6.16
"5171",2014-02-26,12.01
"5172",2014-02-27,14.48
"5173",2014-02-28,9.84
"5174",2014-03-01,12.71
"5175",2014-03-02,10.97
"5176",2014-03-03,6.68
"5177",2014-03-04,7.47
"5178",2014-03-05,7.77
"5179",2014-03-06,12.95
"5180",2014-03-07,19.34
"5181",2014-03-08,9.06
"5182",2014-03-09,8.18
"5183",2014-03-10,8.13
"5184",2014-03-11,6.21
"5185",2014-03-12,16.19
"5186",2014-03-13,18.63
"5187",2014-03-14,15.12
"5188",2014-03-15,10.27
"5189",2014-03-16,15.12
"5190",2014-03-17,17.26
"5191",2014-03-18,16.66
"5192",2014-03-19,11.95
"5193",2014-03-20,9.04
"5194",2014-03-21,15.85
"5195",2014-03-22,8.27
"5196",2014-03-23,8.86
"5197",2014-03-24,10.31
"5198",2014-03-25,18.81
"5199",2014-03-26,20.78
"5200",2014-03-27,14.42
"5201",2014-03-28,11.92
"5202",2014-03-29,13.37
"5203",2014-03-30,15.53
"5204",2014-03-31,13.14
"5205",2014-04-01,9.29
"5206",2014-04-02,9.27
"5207",2014-04-03,9.33
"5208",2014-04-04,8.38
"5209",2014-04-05,8.83
"5210",2014-04-06,9.43
"5211",2014-04-07,13.1
"5212",2014-04-08,20.95
"5213",2014-04-09,17.38
"5214",2014-04-10,13.44
"5215",2014-04-11,10.8
"5216",2014-04-12,12.58
"5217",2014-04-13,13.75
"5218",2014-04-14,8.32
"5219",2014-04-15,13.36
"5220",2014-04-16,18.17
"5221",2014-04-17,17.63
"5222",2014-04-18,13.8
"5223",2014-04-19,16.65
"5224",2014-04-20,15.08
"5225",2014-04-21,13.84
"5226",2014-04-22,9.62
"5227",2014-04-23,9.3
"5228",2014-04-24,8.12
"5229",2014-04-25,7.97
"5230",2014-04-26,9.98
"5231",2014-04-27,8.4
"5232",2014-04-28,10.75
"5233",2014-04-29,13
"5234",2014-04-30,10.75
"5235",2014-05-01,11.53
"5236",2014-05-02,14.33
"5237",2014-05-03,10.36
"5238",2014-05-04,16.91
"5239",2014-05-05,8.86
"5240",2014-05-06,8.04
"5241",2014-05-07,11.93
"5242",2014-05-08,13.26
"5243",2014-05-09,14.73
"5244",2014-05-10,14.83
"5245",2014-05-11,12.45
"5246",2014-05-12,15.01
"5247",2014-05-13,16.05
"5248",2014-05-14,16.62
"5249",2014-05-15,14.02
"5250",2014-05-16,18.42
"5251",2014-05-17,20.23
"5252",2014-05-18,16.65
"5253",2014-05-19,14.77
"5254",2014-05-20,13.21
"5255",2014-05-21,11.57
"5256",2014-05-22,7.78
"5257",2014-05-23,7.47
"5258",2014-05-24,8.85
"5259",2014-05-25,7.79
"5260",2014-05-26,8.81
"5261",2014-05-27,11.37
"5262",2014-05-28,8.38
"5263",2014-05-29,10.89
"5264",2014-05-30,10.63
"5265",2014-05-31,9.55
"5266",2014-06-01,14.35
"5267",2014-06-02,18.92
"5268",2014-06-03,13.51
"5269",2014-06-04,11.35
"5270",2014-06-05,8.27
"5271",2014-06-06,8.57
"5272",2014-06-07,8.48
"5273",2014-06-08,9.55
"5274",2014-06-09,6.6
"5275",2014-06-10,7.83
"5276",2014-06-11,9.11
"5277",2014-06-12,13.23
"5278",2014-06-13,9.44
"5279",2014-06-14,8.25
"5280",2014-06-15,9.59
"5281",2014-06-16,10.57
"5282",2014-06-17,10.24
"5283",2014-06-18,9.65
"5284",2014-06-19,7.21
"5285",2014-06-20,8.55
"5286",2014-06-21,12.09
"5287",2014-06-22,7.98
"5288",2014-06-23,8.5
"5289",2014-06-24,8.21
"5290",2014-06-25,11.15
"5291",2014-06-26,8.44
"5292",2014-06-27,7.3
"5293",2014-06-28,5.79
"5294",2014-06-29,10.46
"5295",2014-06-30,13.77
"5296",2014-07-01,17.03
"5297",2014-07-02,11.82
"5298",2014-07-03,13.31
"5299",2014-07-04,9.26
"5300",2014-07-05,7.28
"5301",2014-07-06,8.35
"5302",2014-07-07,6.03
"5303",2014-07-08,7.95
"5304",2014-07-09,7.47
"5305",2014-07-10,8.58
"5306",2014-07-11,8.62
"5307",2014-07-12,11.39
"5308",2014-07-13,9.45
"5309",2014-07-14,6.29
"5310",2014-07-15,7.79
"5311",2014-07-16,11.39
"5312",2014-07-17,10.1
"5313",2014-07-18,9.13
"5314",2014-07-19,7.7
"5315",2014-07-20,6.77
"5316",2014-07-21,8.69
"5317",2014-07-22,8.22
"5318",2014-07-23,6.67
"5319",2014-07-24,8.03
"5320",2014-07-25,7.26
"5321",2014-07-26,6.34
"5322",2014-07-27,9.73
"5323",2014-07-28,11.55
"5324",2014-07-29,13.06
"5325",2014-07-30,8.59
"5326",2014-07-31,8.96
"5327",2014-08-01,7.75
"5328",2014-08-02,7.97
"5329",2014-08-03,8.49
"5330",2014-08-04,11.37
"5331",2014-08-05,11.53
"5332",2014-08-06,6.58
"5333",2014-08-07,8.39
"5334",2014-08-08,6.58
"5335",2014-08-09,7.37
"5336",2014-08-10,8.17
"5337",2014-08-11,5.98
"5338",2014-08-12,8.89
"5339",2014-08-13,9.95
"5340",2014-08-14,7.95
"5341",2014-08-15,10.17
"5342",2014-08-16,8.42
"5343",2014-08-17,6.51
"5344",2014-08-18,6.87
"5345",2014-08-19,5.13
"5346",2014-08-20,8.12
"5347",2014-08-21,6.48
"5348",2014-08-22,6.64
"5349",2014-08-23,6.05
"5350",2014-08-24,6.06
"5351",2014-08-25,19.12
"5352",2014-08-26,17.6
"5353",2014-08-27,10.76
"5354",2014-08-28,9.92
"5355",2014-08-29,8.7
"5356",2014-08-30,11.35
"5357",2014-08-31,10.77
"5358",2014-09-01,9.01
"5359",2014-09-02,8.12
"5360",2014-09-03,7.29
"5361",2014-09-04,6.86
"5362",2014-09-05,6.15
"5363",2014-09-06,9.54
"5364",2014-09-07,7.04
"5365",2014-09-08,7.19
"5366",2014-09-09,8.91
"5367",2014-09-10,11.36
"5368",2014-09-11,6.66
"5369",2014-09-12,17.05
"5370",2014-09-13,12.35
"5371",2014-09-14,8.08
"5372",2014-09-15,6.76
"5373",2014-09-16,6.07
"5374",2014-09-17,9.31
"5375",2014-09-18,7.74
"5376",2014-09-19,7.8
"5377",2014-09-20,11.86
"5378",2014-09-21,6.85
"5379",2014-09-22,6.66
"5380",2014-09-23,8.3
"5381",2014-09-24,9.43
"5382",2014-09-25,9.92
"5383",2014-09-26,10.51
"5384",2014-09-27,10.35
"5385",2014-09-28,7.22
"5386",2014-09-29,6.33
"5387",2014-09-30,9.94
"5388",2014-10-01,8.78
"5389",2014-10-02,8.25
"5390",2014-10-03,6.37
"5391",2014-10-04,15.26
"5392",2014-10-05,17.09
"5393",2014-10-06,15.36
"5394",2014-10-07,8.4
"5395",2014-10-08,9.26
"5396",2014-10-09,12.36
"5397",2014-10-10,12.63
"5398",2014-10-11,9.74
"5399",2014-10-12,10.89
"5400",2014-10-13,12.76
"5401",2014-10-14,10.57
"5402",2014-10-15,6.9
"5403",2014-10-16,15.31
"5404",2014-10-17,11.85
"5405",2014-10-18,4.61
"5406",2014-10-19,11
"5407",2014-10-20,8.72
"5408",2014-10-21,7.3
"5409",2014-10-22,7.18
"5410",2014-10-23,18.23
"5411",2014-10-24,19.12
"5412",2014-10-25,16.03
"5413",2014-10-26,11.21
"5414",2014-10-27,7.73
"5415",2014-10-28,8.15
"5416",2014-10-29,5.75
"5417",2014-10-30,4.73
"5418",2014-10-31,14.15
"5419",2014-11-01,22.88
"5420",2014-11-02,15.74
"5421",2014-11-03,16.43
"5422",2014-11-04,9.94
"5423",2014-11-05,9.49
"5424",2014-11-06,6.29
"5425",2014-11-07,6.84
"5426",2014-11-08,7.81
"5427",2014-11-09,12.38
"5428",2014-11-10,10.55
"5429",2014-11-11,14.76
"5430",2014-11-12,11.28
"5431",2014-11-13,7.27
"5432",2014-11-14,11.39
"5433",2014-11-15,12.31
"5434",2014-11-16,8.16
"5435",2014-11-17,10.01
"5436",2014-11-18,19.67
"5437",2014-11-19,23.66
"5438",2014-11-20,19.67
"5439",2014-11-21,13.21
"5440",2014-11-22,15.35
"5441",2014-11-23,9.37
"5442",2014-11-24,6.16
"5443",2014-11-25,10.67
"5444",2014-11-26,16.72
"5445",2014-11-27,17.16
"5446",2014-11-28,22.59
"5447",2014-11-29,14.11
"5448",2014-11-30,9.32
"5449",2014-12-01,10.77
"5450",2014-12-02,9
"5451",2014-12-03,10.85
"5452",2014-12-04,11.8
"5453",2014-12-05,9.91
"5454",2014-12-06,5.77
"5455",2014-12-07,12.05
"5456",2014-12-08,8.42
"5457",2014-12-09,18.62
"5458",2014-12-10,13.06
"5459",2014-12-11,10.51
"5460",2014-12-12,13.15
"5461",2014-12-13,12.59
"5462",2014-12-14,8.17
"5463",2014-12-15,5.5
"5464",2014-12-16,5.36
"5465",2014-12-17,5.22
"5466",2014-12-18,7.69
"5467",2014-12-19,7.29
"5468",2014-12-20,5.16
"5469",2014-12-21,5.05
"5470",2014-12-22,6.66
"5471",2014-12-23,7.82
"5472",2014-12-24,11.39
"5473",2014-12-25,13.68
"5474",2014-12-26,12.9
"5475",2014-12-27,6.04
"5476",2014-12-28,3.98
"5477",2014-12-29,3.79
"5478",2014-12-30,5.46
"5479",2014-12-31,13.8
"5480",2015-01-01,8.06
"5481",2015-01-02,6.51
"5482",2015-01-03,10.53
"5483",2015-01-04,8.23
"5484",2015-01-05,12.92
"5485",2015-01-06,8.64
"5486",2015-01-07,14.22
"5487",2015-01-08,23.39
"5488",2015-01-09,10.86
"5489",2015-01-10,15.53
"5490",2015-01-11,10.77
"5491",2015-01-12,8.38
"5492",2015-01-13,10.19
"5493",2015-01-14,14.57
"5494",2015-01-15,13.49
"5495",2015-01-16,15.08
"5496",2015-01-17,12.9
"5497",2015-01-18,10.26
"5498",2015-01-19,13.71
"5499",2015-01-20,6.53
"5500",2015-01-21,7.54
"5501",2015-01-22,7.77
"5502",2015-01-23,11.6
"5503",2015-01-24,23.2
"5504",2015-01-25,12.17
"5505",2015-01-26,21.1
"5506",2015-01-27,17.66
"5507",2015-01-28,18.47
"5508",2015-01-29,11.97
"5509",2015-01-30,6.51
"5510",2015-01-31,14.28
"5511",2015-02-01,9.76
"5512",2015-02-02,13.09
"5513",2015-02-03,16.66
"5514",2015-02-04,7.87
"5515",2015-02-05,17.84
"5516",2015-02-06,22.58
"5517",2015-02-07,10.67
"5518",2015-02-08,7.37
"5519",2015-02-09,5.8
"5520",2015-02-10,17.95
"5521",2015-02-11,14.05
"5522",2015-02-12,10.83
"5523",2015-02-13,14.02
"5524",2015-02-14,13.86
"5525",2015-02-15,10.9
"5526",2015-02-16,9.06
"5527",2015-02-17,13.17
"5528",2015-02-18,16.91
"5529",2015-02-19,21.67
"5530",2015-02-20,18.76
"5531",2015-02-21,10
"5532",2015-02-22,5.77
"5533",2015-02-23,4.65
"5534",2015-02-24,6.83
"5535",2015-02-25,8.04
"5536",2015-02-26,11.91
"5537",2015-02-27,17.56
"5538",2015-02-28,11.84
"5539",2015-03-01,7.4
"5540",2015-03-02,6.89
"5541",2015-03-03,8.35
"5542",2015-03-04,9.82
"5543",2015-03-05,7.07
"5544",2015-03-06,8.56
"5545",2015-03-07,16.71
"5546",2015-03-08,15.2
"5547",2015-03-09,12.11
"5548",2015-03-10,12.44
"5549",2015-03-11,11.09
"5550",2015-03-12,10.69
"5551",2015-03-13,16.24
"5552",2015-03-14,11.05
"5553",2015-03-15,4.54
"5554",2015-03-16,11.41
"5555",2015-03-17,8.87
"5556",2015-03-18,10.41
"5557",2015-03-19,9.9
"5558",2015-03-20,9.62
"5559",2015-03-21,9.5
"5560",2015-03-22,8.99
"5561",2015-03-23,13.52
"5562",2015-03-24,10.56
"5563",2015-03-25,10.3
"5564",2015-03-26,11.39
"5565",2015-03-27,19.91
"5566",2015-03-28,19.77
"5567",2015-03-29,18.53
"5568",2015-03-30,8.33
"5569",2015-03-31,7.43
"5570",2015-04-01,6.76
"5571",2015-04-02,8.13
"5572",2015-04-03,6.18
"5573",2015-04-04,6.7
"5574",2015-04-05,6.58
"5575",2015-04-06,8.54
"5576",2015-04-07,9.67
"5577",2015-04-08,10.98
"5578",2015-04-09,11.52
"5579",2015-04-10,9.32
"5580",2015-04-11,7.32
"5581",2015-04-12,9.83
"5582",2015-04-13,11.69
"5583",2015-04-14,10.21
"5584",2015-04-15,7.86
"5585",2015-04-16,9.64
"5586",2015-04-17,5.42
"5587",2015-04-18,9.5
"5588",2015-04-19,9.49
"5589",2015-04-20,12.65
"5590",2015-04-21,6.36
"5591",2015-04-22,7.96
"5592",2015-04-23,7.35
"5593",2015-04-24,11.75
"5594",2015-04-25,10.41
"5595",2015-04-26,17.8
"5596",2015-04-27,11.79
"5597",2015-04-28,14.14
"5598",2015-04-29,15.58
"5599",2015-04-30,18.07
"5600",2015-05-01,11.82
"5601",2015-05-02,15.83
"5602",2015-05-03,15.41
"5603",2015-05-04,16.58
"5604",2015-05-05,14.48
"5605",2015-05-06,11.3
"5606",2015-05-07,6.08
"5607",2015-05-08,7.1
"5608",2015-05-09,5.6
"5609",2015-05-10,6.92
"5610",2015-05-11,9.69
"5611",2015-05-12,10.2
"5612",2015-05-13,9.33
"5613",2015-05-14,11.2
"5614",2015-05-15,13.32
"5615",2015-05-16,12.25
"5616",2015-05-17,13.58
"5617",2015-05-18,11.53
"5618",2015-05-19,8.61
"5619",2015-05-20,7.59
"5620",2015-05-21,7.93
"5621",2015-05-22,10.84
"5622",2015-05-23,13.52
"5623",2015-05-24,13.9
"5624",2015-05-25,13.77
"5625",2015-05-26,15.85
"5626",2015-05-27,15.24
"5627",2015-05-28,16.01
"5628",2015-05-29,12.52
"5629",2015-05-30,10.11
"5630",2015-05-31,8.66
"5631",2015-06-01,7.16
"5632",2015-06-02,7.51
"5633",2015-06-03,9.9
"5634",2015-06-04,8.34
"5635",2015-06-05,8.81
"5636",2015-06-06,6.15
"5637",2015-06-07,9.91
"5638",2015-06-08,9.63
"5639",2015-06-09,7.97
"5640",2015-06-10,8.88
"5641",2015-06-11,13.06
"5642",2015-06-12,11.88
"5643",2015-06-13,13.3
"5644",2015-06-14,12.74
"5645",2015-06-15,10.97
"5646",2015-06-16,8.11
"5647",2015-06-17,8.2
"5648",2015-06-18,8.27
"5649",2015-06-19,7.3
"5650",2015-06-20,7.69
"5651",2015-06-21,8.14
"5652",2015-06-22,7.96
"5653",2015-06-23,9.53
"5654",2015-06-24,8.15
"5655",2015-06-25,8.4
"5656",2015-06-26,6.21
"5657",2015-06-27,8.72
"5658",2015-06-28,8.17
"5659",2015-06-29,9.76
"5660",2015-06-30,10.03
"5661",2015-07-01,6.94
"5662",2015-07-02,6.64
"5663",2015-07-03,7.17
"5664",2015-07-04,9.54
"5665",2015-07-05,11.25
"5666",2015-07-06,7.82
"5667",2015-07-07,8.42
"5668",2015-07-08,9.98
"5669",2015-07-09,9.25
"5670",2015-07-10,8.3
"5671",2015-07-11,7.02
"5672",2015-07-12,8.23
"5673",2015-07-13,10.06
"5674",2015-07-14,11.48
"5675",2015-07-15,12.83
"5676",2015-07-16,10.87
"5677",2015-07-17,10.57
"5678",2015-07-18,7.85
"5679",2015-07-19,6.27
"5680",2015-07-20,8.16
"5681",2015-07-21,7.02
"5682",2015-07-22,8.49
"5683",2015-07-23,9.52
"5684",2015-07-24,12.95
"5685",2015-07-25,14.97
"5686",2015-07-26,15.73
"5687",2015-07-27,16.28
"5688",2015-07-28,14.54
"5689",2015-07-29,14.67
"5690",2015-07-30,9.74
"5691",2015-07-31,11.33
"5692",2015-08-01,11.86
"5693",2015-08-02,12.73
"5694",2015-08-03,11.27
"5695",2015-08-04,5.99
"5696",2015-08-05,4.78
"5697",2015-08-06,6.87
"5698",2015-08-07,9.07
"5699",2015-08-08,12.67
"5700",2015-08-09,6.9
"5701",2015-08-10,6.31
"5702",2015-08-11,8.66
"5703",2015-08-12,7.28
"5704",2015-08-13,9.3
"5705",2015-08-14,8.68
"5706",2015-08-15,9.61
"5707",2015-08-16,10.96
"5708",2015-08-17,9.97
"5709",2015-08-18,8.96
"5710",2015-08-19,6.96
"5711",2015-08-20,6.68
"5712",2015-08-21,5.83
"5713",2015-08-22,6.23
"5714",2015-08-23,10.23
"5715",2015-08-24,6.68
"5716",2015-08-25,7.38
"5717",2015-08-26,6.95
"5718",2015-08-27,9.68
"5719",2015-08-28,10.44
"5720",2015-08-29,12.51
"5721",2015-08-30,13.19
"5722",2015-08-31,9.67
"5723",2015-09-01,4.94
"5724",2015-09-02,7.3
"5725",2015-09-03,7.57
"5726",2015-09-04,8.23
"5727",2015-09-05,8.53
"5728",2015-09-06,6.93
"5729",2015-09-07,7.74
"5730",2015-09-08,7.74
"5731",2015-09-09,6.68
"5732",2015-09-10,6.59
"5733",2015-09-11,7.33
"5734",2015-09-12,10.81
"5735",2015-09-13,11.07
"5736",2015-09-14,11.88
"5737",2015-09-15,12.85
"5738",2015-09-16,16.89
"5739",2015-09-17,10.57
"5740",2015-09-18,4.43
"5741",2015-09-19,6.5
"5742",2015-09-20,9.01
"5743",2015-09-21,10.15
"5744",2015-09-22,7.96
"5745",2015-09-23,8.21
"5746",2015-09-24,7.11
"5747",2015-09-25,6.13
"5748",2015-09-26,6.21
"5749",2015-09-27,7.62
"5750",2015-09-28,5.81
"5751",2015-09-29,7.25
"5752",2015-09-30,11.3
"5753",2015-10-01,13.62
"5754",2015-10-02,13.24
"5755",2015-10-03,17.43
"5756",2015-10-04,13.11
"5757",2015-10-05,9.37
"5758",2015-10-06,8.08
"5759",2015-10-07,10.55
"5760",2015-10-08,9.71
"5761",2015-10-09,5.49
"5762",2015-10-10,7.26
"5763",2015-10-11,8.17
"5764",2015-10-12,10.08
"5765",2015-10-13,6.73
"5766",2015-10-14,5.45
"5767",2015-10-15,13.68
"5768",2015-10-16,14.94
"5769",2015-10-17,14.91
"5770",2015-10-18,19.19
"5771",2015-10-19,23.59
"5772",2015-10-20,15.55
"5773",2015-10-21,13.65
"5774",2015-10-22,13.8
"5775",2015-10-23,14.29
"5776",2015-10-24,12.18
"5777",2015-10-25,11.52
"5778",2015-10-26,13.4
"5779",2015-10-27,11.6
"5780",2015-10-28,11.99
"5781",2015-10-29,5.56
"5782",2015-10-30,10.55
"5783",2015-10-31,9.91
"5784",2015-11-01,8
"5785",2015-11-02,7.33
"5786",2015-11-03,7.23
"5787",2015-11-04,10
"5788",2015-11-05,13.54
"5789",2015-11-06,11.22
"5790",2015-11-07,9.21
"5791",2015-11-08,9.56
"5792",2015-11-09,6.56
"5793",2015-11-10,7.3
"5794",2015-11-11,11.83
"5795",2015-11-12,6.39
"5796",2015-11-13,9.42
"5797",2015-11-14,20.27
"5798",2015-11-15,19.37
"5799",2015-11-16,12.49
"5800",2015-11-17,12.95
"5801",2015-11-18,14.58
"5802",2015-11-19,8.06
"5803",2015-11-20,13.02
"5804",2015-11-21,7.32
"5805",2015-11-22,12.3
"5806",2015-11-23,21.88
"5807",2015-11-24,18.29
"5808",2015-11-25,17.04
"5809",2015-11-26,16.86
"5810",2015-11-27,14.54
"5811",2015-11-28,14.46
"5812",2015-11-29,14.57
"5813",2015-11-30,10.83
"5814",2015-12-01,8.02
"5815",2015-12-02,5.64
"5816",2015-12-03,11.78
"5817",2015-12-04,17.68
"5818",2015-12-05,17
"5819",2015-12-06,16.91
"5820",2015-12-07,16.95
"5821",2015-12-08,16.9
"5822",2015-12-09,11.3
"5823",2015-12-10,10.46
"5824",2015-12-11,12.18
"5825",2015-12-12,9.94
"5826",2015-12-13,12.22
"5827",2015-12-14,8.09
"5828",2015-12-15,5.11
"5829",2015-12-16,6.08
"5830",2015-12-17,9.04
"5831",2015-12-18,14.84
"5832",2015-12-19,23.28
"5833",2015-12-20,15.84
"5834",2015-12-21,10.79
"5835",2015-12-22,8.67
"5836",2015-12-23,10.51
"5837",2015-12-24,8.97
"5838",2015-12-25,8.89
"5839",2015-12-26,10.95
"5840",2015-12-27,10.23
"5841",2015-12-28,12.35
"5842",2015-12-29,9.21
"5843",2015-12-30,9.51
"5844",2015-12-31,7.86
"5845",2016-01-01,4.99
"5846",2016-01-02,12.52
"5847",2016-01-03,NA
"5848",2016-01-04,NA
"5849",2016-01-05,NA
"5850",2016-01-06,NA
"5851",2016-01-07,NA
"5852",2016-01-08,NA
"5853",2016-01-09,NA
"5854",2016-01-10,NA
"5855",2016-01-11,NA
"5856",2016-01-12,NA
"5857",2016-01-13,NA
"5858",2016-01-14,NA
"5859",2016-01-15,NA
"5860",2016-01-16,NA
"5861",2016-01-17,NA
"5862",2016-01-18,NA
"5863",2016-01-19,NA
"5864",2016-01-20,NA
"5865",2016-01-21,NA
"5866",2016-01-22,12.6
"5867",2016-01-23,26.85
"5868",2016-01-24,14.4
"5869",2016-01-25,7.99
"5870",2016-01-26,6.72
"5871",2016-01-27,8.72
"5872",2016-01-28,8.13
"5873",2016-01-29,16.22
"5874",2016-01-30,5.22
"5875",2016-01-31,6.11
"5876",2016-02-01,5.94
"5877",2016-02-02,6.81
"5878",2016-02-03,8.89
"5879",2016-02-04,9.91
"5880",2016-02-05,22.08
"5881",2016-02-06,13.22
"5882",2016-02-07,24.85
"5883",2016-02-08,14.44
"5884",2016-02-09,18.66
"5885",2016-02-10,15.14
"5886",2016-02-11,10.64
"5887",2016-02-12,4.87
"5888",2016-02-13,9.55
"5889",2016-02-14,12.43
"5890",2016-02-15,10.84
"5891",2016-02-16,8.9
"5892",2016-02-17,8.14
"5893",2016-02-18,13.07
"5894",2016-02-19,11.49
"5895",2016-02-20,8.78
"5896",2016-02-21,7.1
"5897",2016-02-22,5.86
"5898",2016-02-23,9.85
"5899",2016-02-24,15.35
"5900",2016-02-25,21.92
"5901",2016-02-26,15.37
"5902",2016-02-27,15.19
"5903",2016-02-28,12.56
"5904",2016-02-29,6.7
"5905",2016-03-01,5.15
"5906",2016-03-02,6.54
"5907",2016-03-03,6.09
"5908",2016-03-04,10.38
"5909",2016-03-05,11.57
"5910",2016-03-06,17.61
"5911",2016-03-07,12.24
"5912",2016-03-08,12.85
"5913",2016-03-09,12.51
"5914",2016-03-10,13.75
"5915",2016-03-11,11.78
"5916",2016-03-12,11.43
"5917",2016-03-13,10.6
"5918",2016-03-14,11.08
"5919",2016-03-15,10.7
"5920",2016-03-16,8.25
"5921",2016-03-17,6.6
"5922",2016-03-18,5.59
"5923",2016-03-19,10.62
"5924",2016-03-20,9.02
"5925",2016-03-21,20.75
"5926",2016-03-22,17.21
"5927",2016-03-23,12.27
"5928",2016-03-24,9.81
"5929",2016-03-25,9.63
"5930",2016-03-26,5.96
"5931",2016-03-27,8.14
"5932",2016-03-28,8.34
"5933",2016-03-29,10.07
"5934",2016-03-30,15.92
"5935",2016-03-31,10.03
"5936",2016-04-01,9.51
"5937",2016-04-02,11.96
"5938",2016-04-03,16.86
"5939",2016-04-04,11
"5940",2016-04-05,11.23
"5941",2016-04-06,17.23
"5942",2016-04-07,12.62
"5943",2016-04-08,12.72
"5944",2016-04-09,16.57
"5945",2016-04-10,NA
"5946",2016-04-11,NA
"5947",2016-04-12,NA
"5948",2016-04-13,NA
"5949",2016-04-14,6.61
"5950",2016-04-15,8.4
"5951",2016-04-16,17.1
"5952",2016-04-17,19.73
"5953",2016-04-18,16.73
"5954",2016-04-19,13.34
"5955",2016-04-20,12.56
"5956",2016-04-21,15.11
"5957",2016-04-22,12.06
"5958",2016-04-23,13.65
"5959",2016-04-24,12.35
"5960",2016-04-25,11.98
"5961",2016-04-26,9.88
"5962",2016-04-27,9.04
"5963",2016-04-28,8.67
"5964",2016-04-29,9.01
"5965",2016-04-30,10.92
"5966",2016-05-01,12.9
"5967",2016-05-02,13.07
"5968",2016-05-03,8.22
"5969",2016-05-04,14.97
"5970",2016-05-05,21.19
"5971",2016-05-06,15.87
"5972",2016-05-07,12.12
"5973",2016-05-08,7.24
"5974",2016-05-09,9.21
"5975",2016-05-10,10.73
"5976",2016-05-11,7.19
"5977",2016-05-12,7.53
"5978",2016-05-13,5.2
"5979",2016-05-14,7.85
"5980",2016-05-15,9.86
"5981",2016-05-16,8.07
"5982",2016-05-17,10.43
"5983",2016-05-18,10.37
"5984",2016-05-19,11.93
"5985",2016-05-20,8.65
"5986",2016-05-21,9.99
"5987",2016-05-22,14.32
"5988",2016-05-23,9.28
"5989",2016-05-24,8.76
"5990",2016-05-25,14.59
"5991",2016-05-26,14.15
"5992",2016-05-27,13.09
"5993",2016-05-28,7.06
"5994",2016-05-29,7.96
"5995",2016-05-30,6.45
"5996",2016-05-31,6.17
"5997",2016-06-01,7.26
"5998",2016-06-02,8.79
"5999",2016-06-03,8.63
"6000",2016-06-04,9.98
"6001",2016-06-05,10.07
"6002",2016-06-06,18.91
"6003",2016-06-07,19.86
"6004",2016-06-08,12.84
"6005",2016-06-09,9.41
"6006",2016-06-10,8.77
"6007",2016-06-11,7.33
"6008",2016-06-12,7.79
"6009",2016-06-13,5.49
"6010",2016-06-14,7.66
"6011",2016-06-15,8.84
"6012",2016-06-16,11.76
"6013",2016-06-17,18.01
"6014",2016-06-18,11.12
"6015",2016-06-19,15.13
"6016",2016-06-20,16.71
"6017",2016-06-21,14.48
"6018",2016-06-22,8.91
"6019",2016-06-23,8.06
"6020",2016-06-24,7.16
"6021",2016-06-25,6.72
"6022",2016-06-26,7.01
"6023",2016-06-27,7.76
"6024",2016-06-28,6.07
"6025",2016-06-29,8.36
"6026",2016-06-30,6.96
"6027",2016-07-01,7.98
"6028",2016-07-02,7.62
"6029",2016-07-03,8.75
"6030",2016-07-04,6.82
"6031",2016-07-05,7.58
"6032",2016-07-06,9.92
"6033",2016-07-07,10.15
"6034",2016-07-08,7.3
"6035",2016-07-09,5.93
"6036",2016-07-10,10.29
"6037",2016-07-11,9.56
"6038",2016-07-12,8.88
"6039",2016-07-13,5.84
"6040",2016-07-14,8.93
"6041",2016-07-15,8.51
"6042",2016-07-16,10.1
"6043",2016-07-17,13.56
"6044",2016-07-18,14.51
"6045",2016-07-19,14.29
"6046",2016-07-20,11.55
"6047",2016-07-21,8.63
"6048",2016-07-22,6.9
"6049",2016-07-23,6.53
"6050",2016-07-24,6.19
"6051",2016-07-25,5.85
"6052",2016-07-26,8.42
"6053",2016-07-27,8.9
"6054",2016-07-28,7.16
"6055",2016-07-29,6.48
"6056",2016-07-30,5.08
"6057",2016-07-31,6.24
"6058",2016-08-01,11.23
"6059",2016-08-02,10
"6060",2016-08-03,10.66
"6061",2016-08-04,9.01
"6062",2016-08-05,7.79
"6063",2016-08-06,9.79
"6064",2016-08-07,12.6
"6065",2016-08-08,11.97
"6066",2016-08-09,10.13
"6067",2016-08-10,8.38
"6068",2016-08-11,6.98
"6069",2016-08-12,11.21
"6070",2016-08-13,10.68
"6071",2016-08-14,12.26
